Census_Tract,year,vax_status,flu_count,nsamples
53033000900,2018.903846,0,1,8
53033000900,2018.903846,1,0,15
53033000900,2018.923077,0,2,8
53033000900,2018.923077,1,1,11
53033000900,2018.942308,0,3,10
53033000900,2018.942308,1,2,16
53033000900,2018.961538,0,11,23
53033000900,2018.961538,1,4,12
53033000900,2018.980769,0,44,52
53033000900,2018.980769,1,14,23
53033000900,2019,0,44,50
53033000900,2019,1,9,26
53033000900,2019.019231,0,40,46
53033000900,2019.019231,1,19,31
53033000900,2019.038462,0,17,22
53033000900,2019.038462,1,6,14
53033000900,2019.057692,0,12,20
53033000900,2019.057692,1,2,11
53033000900,2019.076923,0,3,9
53033000900,2019.076923,1,2,16
53033000900,2019.096154,0,1,10
53033000900,2019.096154,1,0,13
53033000900,2019.115385,0,0,13
53033000900,2019.115385,1,0,10
53033000900,2019.134615,0,0,10
53033000900,2019.134615,1,1,14
53033000900,2019.153846,0,0,7
53033000900,2019.153846,1,0,10
53033000900,2019.173077,0,0,11
53033000900,2019.173077,1,0,10
53033000900,2019.192308,0,0,8
53033000900,2019.192308,1,0,18
53033000900,2019.211538,0,0,8
53033000900,2019.211538,1,0,13
53033000900,2019.230769,0,0,5
53033000900,2019.230769,1,0,13
53033000900,2019.25,0,0,7
53033000900,2019.25,1,0,6
53033000900,2019.269231,0,0,1
53033000900,2019.269231,1,0,9
53033000900,2019.288462,0,0,6
53033000900,2019.288462,1,0,10
53033000900,2019.307692,0,0,5
53033000900,2019.307692,1,0,14
53033000900,2019.326923,0,0,8
53033000900,2019.326923,1,0,11
53033000900,2019.346154,0,0,9
53033000900,2019.346154,1,0,7
53033000900,2019.365385,0,0,8
53033000900,2019.365385,1,0,11
53033000900,2019.384615,0,0,5
53033000900,2019.384615,1,0,10
53033002000,2018.846154,0,0,11
53033002000,2018.846154,1,0,14
53033002000,2018.865385,0,0,7
53033002000,2018.865385,1,0,15
53033002000,2018.884615,0,0,15
53033002000,2018.884615,1,0,16
53033002000,2018.903846,0,2,13
53033002000,2018.903846,1,0,12
53033002000,2018.923077,0,1,9
53033002000,2018.923077,1,2,18
53033002000,2018.942308,0,6,17
53033002000,2018.942308,1,1,16
53033002000,2018.961538,0,16,30
53033002000,2018.961538,1,6,17
53033002000,2018.980769,0,44,55
53033002000,2018.980769,1,6,18
53033002000,2019,0,55,71
53033002000,2019,1,14,24
53033002000,2019.019231,0,55,69
53033002000,2019.019231,1,10,30
53033002000,2019.038462,0,25,33
53033002000,2019.038462,1,8,28
53033002000,2019.057692,0,13,26
53033002000,2019.057692,1,2,15
53033002000,2019.076923,0,6,14
53033002000,2019.076923,1,1,28
53033002000,2019.096154,0,1,4
53033002000,2019.096154,1,2,18
53033002000,2019.115385,0,2,19
53033002000,2019.115385,1,0,12
53033002000,2019.134615,0,1,10
53033002000,2019.134615,1,0,23
53033002000,2019.153846,0,0,4
53033002000,2019.153846,1,0,12
53033002000,2019.173077,0,0,12
53033002000,2019.173077,1,0,14
53033002000,2019.192308,0,0,9
53033002000,2019.192308,1,0,17
53033002000,2019.211538,0,0,9
53033002000,2019.211538,1,0,19
53033002000,2019.230769,0,0,5
53033002000,2019.230769,1,0,18
53033002000,2019.25,0,0,11
53033002000,2019.25,1,0,15
53033002000,2019.269231,0,0,10
53033002000,2019.269231,1,0,19
53033002000,2019.288462,0,0,9
53033002000,2019.288462,1,0,13
53033002000,2019.307692,0,0,8
53033002000,2019.307692,1,0,16
53033002000,2019.326923,0,0,11
53033002000,2019.326923,1,0,15
53033002000,2019.346154,0,0,15
53033002000,2019.346154,1,0,13
53033002000,2019.365385,0,0,8
53033002000,2019.365385,1,0,13
53033002000,2019.384615,0,0,12
53033002000,2019.384615,1,0,14
53033005000,2018.846154,0,0,7
53033005000,2018.846154,1,0,7
53033005000,2018.865385,0,0,6
53033005000,2018.865385,1,0,8
53033005000,2018.884615,0,0,13
53033005000,2018.884615,1,0,5
53033005000,2018.903846,0,0,8
53033005000,2018.903846,1,0,13
53033005000,2018.923077,0,0,2
53033005000,2018.923077,1,0,11
53033005000,2018.942308,0,1,7
53033005000,2018.942308,1,0,7
53033005000,2018.961538,0,8,13
53033005000,2018.961538,1,1,10
53033005000,2018.980769,0,27,31
53033005000,2018.980769,1,6,13
53033005000,2019,0,30,38
53033005000,2019,1,9,17
53033005000,2019.019231,0,35,40
53033005000,2019.019231,1,6,16
53033005000,2019.038462,0,16,21
53033005000,2019.038462,1,7,17
53033005000,2019.057692,0,2,8
53033005000,2019.057692,1,3,13
53033005000,2019.076923,0,4,10
53033005000,2019.076923,1,2,9
53033005000,2019.096154,0,2,14
53033005000,2019.096154,1,0,8
53033005000,2019.115385,0,1,6
53033005000,2019.115385,1,0,10
53033005000,2019.134615,0,0,8
53033005000,2019.134615,1,0,10
53033005000,2019.153846,0,0,2
53033005000,2019.153846,1,0,13
53033005000,2019.173077,0,0,5
53033005000,2019.173077,1,0,5
53033005000,2019.192308,0,0,5
53033005000,2019.192308,1,0,12
53033005000,2019.211538,0,0,5
53033005000,2019.211538,1,0,4
53033005000,2019.230769,0,0,6
53033005000,2019.230769,1,0,13
53033005000,2019.25,0,0,9
53033005000,2019.25,1,0,6
53033005000,2019.269231,0,0,2
53033005000,2019.269231,1,0,9
53033005000,2019.288462,0,0,3
53033005000,2019.288462,1,0,6
53033005000,2019.307692,0,0,4
53033005000,2019.307692,1,0,8
53033005000,2019.326923,0,0,5
53033005000,2019.326923,1,0,14
53033005000,2019.346154,0,0,2
53033005000,2019.346154,1,0,7
53033005000,2019.365385,0,0,5
53033005000,2019.365385,1,0,8
53033005000,2019.384615,0,0,5
53033005000,2019.384615,1,0,5
53033005801,2018.846154,0,0,10
53033005801,2018.846154,1,0,10
53033005801,2018.865385,0,0,12
53033005801,2018.865385,1,0,6
53033005801,2018.884615,0,0,6
53033005801,2018.884615,1,0,8
53033005801,2018.903846,0,1,4
53033005801,2018.903846,1,1,6
53033005801,2018.923077,0,1,10
53033005801,2018.923077,1,0,14
53033005801,2018.942308,0,5,9
53033005801,2018.942308,1,2,13
53033005801,2018.961538,0,10,18
53033005801,2018.961538,1,0,18
53033005801,2018.980769,0,27,31
53033005801,2018.980769,1,7,13
53033005801,2019,0,46,57
53033005801,2019,1,12,22
53033005801,2019.019231,0,32,40
53033005801,2019.019231,1,8,14
53033005801,2019.038462,0,25,32
53033005801,2019.038462,1,3,18
53033005801,2019.057692,0,12,28
53033005801,2019.057692,1,5,13
53033005801,2019.076923,0,2,8
53033005801,2019.076923,1,0,12
53033005801,2019.096154,0,1,5
53033005801,2019.096154,1,0,14
53033005801,2019.115385,0,0,12
53033005801,2019.115385,1,0,11
53033005801,2019.134615,0,1,6
53033005801,2019.134615,1,0,12
53033005801,2019.153846,0,0,12
53033005801,2019.153846,1,0,9
53033005801,2019.173077,0,0,8
53033005801,2019.173077,1,0,7
53033005801,2019.192308,0,0,11
53033005801,2019.192308,1,0,11
53033005801,2019.211538,0,0,10
53033005801,2019.211538,1,0,12
53033005801,2019.230769,0,0,10
53033005801,2019.230769,1,0,14
53033005801,2019.25,0,0,8
53033005801,2019.25,1,0,10
53033005801,2019.269231,0,0,9
53033005801,2019.269231,1,0,19
53033005801,2019.288462,0,0,9
53033005801,2019.288462,1,0,11
53033005801,2019.307692,0,0,5
53033005801,2019.307692,1,0,10
53033005801,2019.326923,0,0,9
53033005801,2019.326923,1,0,13
53033005801,2019.346154,0,0,7
53033005801,2019.346154,1,0,16
53033005801,2019.365385,0,0,8
53033005801,2019.365385,1,0,13
53033005801,2019.384615,0,0,6
53033005801,2019.384615,1,0,9
53033006800,2018.846154,0,0,7
53033006800,2018.846154,1,0,13
53033006800,2018.865385,0,0,7
53033006800,2018.865385,1,0,6
53033006800,2018.884615,0,0,6
53033006800,2018.884615,1,0,13
53033006800,2018.903846,0,1,10
53033006800,2018.903846,1,0,12
53033006800,2018.923077,0,1,12
53033006800,2018.923077,1,0,5
53033006800,2018.942308,0,7,10
53033006800,2018.942308,1,4,21
53033006800,2018.961538,0,9,19
53033006800,2018.961538,1,5,14
53033006800,2018.980769,0,27,31
53033006800,2018.980769,1,6,17
53033006800,2019,0,40,47
53033006800,2019,1,6,18
53033006800,2019.019231,0,44,51
53033006800,2019.019231,1,6,16
53033006800,2019.038462,0,25,32
53033006800,2019.038462,1,6,14
53033006800,2019.057692,0,13,19
53033006800,2019.057692,1,2,15
53033006800,2019.076923,0,5,10
53033006800,2019.076923,1,0,11
53033006800,2019.096154,0,0,7
53033006800,2019.096154,1,1,10
53033006800,2019.115385,0,0,6
53033006800,2019.115385,1,0,13
53033006800,2019.134615,0,0,7
53033006800,2019.134615,1,0,12
53033006800,2019.153846,0,0,9
53033006800,2019.153846,1,0,13
53033006800,2019.173077,0,0,5
53033006800,2019.173077,1,0,8
53033006800,2019.192308,0,0,4
53033006800,2019.192308,1,0,12
53033006800,2019.211538,0,0,4
53033006800,2019.211538,1,0,11
53033006800,2019.230769,0,0,6
53033006800,2019.230769,1,0,13
53033006800,2019.25,0,0,6
53033006800,2019.25,1,0,11
53033006800,2019.269231,0,0,11
53033006800,2019.269231,1,0,12
53033006800,2019.288462,0,0,9
53033006800,2019.288462,1,0,9
53033006800,2019.307692,0,0,7
53033006800,2019.307692,1,0,7
53033006800,2019.326923,0,0,8
53033006800,2019.326923,1,0,6
53033006800,2019.346154,0,0,11
53033006800,2019.346154,1,0,13
53033006800,2019.365385,0,0,2
53033006800,2019.365385,1,0,11
53033006800,2019.384615,0,0,5
53033006800,2019.384615,1,0,10
53033007900,2018.846154,0,0,7
53033007900,2018.846154,1,0,8
53033007900,2018.865385,0,0,1
53033007900,2018.865385,1,0,9
53033007900,2018.884615,0,0,6
53033007900,2018.884615,1,0,8
53033007900,2018.903846,0,0,6
53033007900,2018.903846,1,0,9
53033007900,2018.923077,0,0,7
53033007900,2018.923077,1,0,5
53033007900,2018.942308,0,3,8
53033007900,2018.942308,1,0,3
53033007900,2018.961538,0,14,17
53033007900,2018.961538,1,3,14
53033007900,2018.980769,0,18,26
53033007900,2018.980769,1,5,10
53033007900,2019,0,25,28
53033007900,2019,1,4,8
53033007900,2019.019231,0,18,25
53033007900,2019.019231,1,5,10
53033007900,2019.038462,0,14,21
53033007900,2019.038462,1,6,11
53033007900,2019.057692,0,4,7
53033007900,2019.057692,1,0,5
53033007900,2019.076923,0,5,11
53033007900,2019.076923,1,0,7
53033007900,2019.096154,0,1,8
53033007900,2019.096154,1,1,8
53033007900,2019.115385,0,0,8
53033007900,2019.115385,1,0,4
53033007900,2019.134615,0,1,6
53033007900,2019.134615,1,0,9
53033007900,2019.153846,0,0,5
53033007900,2019.153846,1,0,9
53033007900,2019.173077,0,0,5
53033007900,2019.173077,1,0,10
53033007900,2019.192308,0,0,6
53033007900,2019.192308,1,0,4
53033007900,2019.211538,0,0,5
53033007900,2019.211538,1,0,13
53033007900,2019.230769,0,0,4
53033007900,2019.230769,1,0,6
53033007900,2019.25,0,0,5
53033007900,2019.25,1,0,13
53033007900,2019.269231,0,0,4
53033007900,2019.269231,1,0,4
53033007900,2019.288462,0,0,6
53033007900,2019.288462,1,0,7
53033007900,2019.307692,0,0,3
53033007900,2019.307692,1,0,12
53033007900,2019.326923,0,0,7
53033007900,2019.326923,1,0,13
53033007900,2019.346154,0,0,8
53033007900,2019.346154,1,0,9
53033007900,2019.365385,0,0,1
53033007900,2019.365385,1,0,3
53033007900,2019.384615,0,0,4
53033007900,2019.384615,1,0,6
53033009000,2018.846154,0,0,4
53033009000,2018.846154,1,0,5
53033009000,2018.865385,0,0,2
53033009000,2018.865385,1,0,7
53033009000,2018.884615,0,0,5
53033009000,2018.884615,1,0,6
53033009000,2018.903846,0,0,3
53033009000,2018.903846,1,0,8
53033009000,2018.923077,0,1,4
53033009000,2018.923077,1,0,2
53033009000,2018.942308,0,1,3
53033009000,2018.942308,1,1,7
53033009000,2018.961538,0,5,12
53033009000,2018.961538,1,1,5
53033009000,2018.980769,0,17,18
53033009000,2018.980769,1,2,8
53033009000,2019,0,22,24
53033009000,2019,1,2,11
53033009000,2019.019231,0,12,14
53033009000,2019.019231,1,3,8
53033009000,2019.038462,0,5,7
53033009000,2019.038462,1,4,7
53033009000,2019.057692,0,6,7
53033009000,2019.057692,1,0,5
53033009000,2019.076923,0,1,2
53033009000,2019.076923,1,1,2
53033009000,2019.096154,0,1,8
53033009000,2019.096154,1,0,4
53033009000,2019.115385,0,0,4
53033009000,2019.115385,1,0,4
53033009000,2019.134615,0,0,4
53033009000,2019.134615,1,0,4
53033009000,2019.153846,0,0,6
53033009000,2019.153846,1,0,4
53033009000,2019.173077,0,0,3
53033009000,2019.173077,1,0,9
53033009000,2019.192308,0,0,1
53033009000,2019.192308,1,0,3
53033009000,2019.211538,0,0,2
53033009000,2019.211538,1,0,4
53033009000,2019.230769,0,0,4
53033009000,2019.230769,1,0,5
53033009000,2019.25,0,0,2
53033009000,2019.25,1,0,3
53033009000,2019.269231,0,0,3
53033009000,2019.269231,1,0,5
53033009000,2019.288462,0,0,2
53033009000,2019.288462,1,0,7
53033009000,2019.307692,0,0,3
53033009000,2019.307692,1,0,4
53033009000,2019.326923,0,0,2
53033009000,2019.326923,1,0,1
53033009000,2019.346154,0,0,5
53033009000,2019.346154,1,0,6
53033009000,2019.365385,0,0,4
53033009000,2019.365385,1,0,4
53033009000,2019.384615,0,0,3
53033009000,2019.384615,1,0,9
53033009100,2019.019231,1,1,1
53033010702,2018.846154,0,0,5
53033010702,2018.846154,1,0,4
53033010702,2018.865385,0,0,3
53033010702,2018.865385,1,0,5
53033010702,2018.884615,0,0,8
53033010702,2018.884615,1,0,4
53033010702,2018.903846,0,0,5
53033010702,2018.903846,1,0,8
53033010702,2018.923077,0,0,3
53033010702,2018.923077,1,2,5
53033010702,2018.942308,0,3,14
53033010702,2018.942308,1,0,9
53033010702,2018.961538,0,7,11
53033010702,2018.961538,1,1,5
53033010702,2018.980769,0,18,23
53033010702,2018.980769,1,1,12
53033010702,2019,0,22,24
53033010702,2019,1,4,12
53033010702,2019.019231,0,17,18
53033010702,2019.019231,1,8,15
53033010702,2019.038462,0,8,11
53033010702,2019.038462,1,1,10
53033010702,2019.057692,0,5,10
53033010702,2019.057692,1,2,4
53033010702,2019.076923,0,1,4
53033010702,2019.076923,1,0,7
53033010702,2019.096154,0,1,3
53033010702,2019.096154,1,0,9
53033010702,2019.115385,0,0,3
53033010702,2019.115385,1,0,8
53033010702,2019.134615,0,0,5
53033010702,2019.134615,1,0,6
53033010702,2019.153846,0,1,7
53033010702,2019.153846,1,0,6
53033010702,2019.173077,0,0,4
53033010702,2019.173077,1,0,15
53033010702,2019.192308,0,0,4
53033010702,2019.192308,1,0,7
53033010702,2019.211538,0,0,5
53033010702,2019.211538,1,0,8
53033010702,2019.230769,0,0,4
53033010702,2019.230769,1,0,7
53033010702,2019.25,0,0,5
53033010702,2019.25,1,0,10
53033010702,2019.269231,0,0,6
53033010702,2019.269231,1,0,5
53033010702,2019.288462,0,0,7
53033010702,2019.288462,1,0,9
53033010702,2019.307692,0,0,4
53033010702,2019.307692,1,0,8
53033010702,2019.326923,0,0,3
53033010702,2019.326923,1,0,10
53033010702,2019.346154,0,0,4
53033010702,2019.346154,1,0,3
53033010702,2019.365385,0,0,3
53033010702,2019.365385,1,0,3
53033010702,2019.384615,0,0,3
53033010702,2019.384615,1,0,3
53033012100,2018.846154,0,0,12
53033012100,2018.846154,1,0,16
53033012100,2018.865385,0,0,11
53033012100,2018.865385,1,0,10
53033012100,2018.884615,0,1,6
53033012100,2018.884615,1,2,15
53033012100,2018.903846,0,2,14
53033012100,2018.903846,1,0,11
53033012100,2018.923077,0,4,17
53033012100,2018.923077,1,1,25
53033012100,2018.942308,0,10,20
53033012100,2018.942308,1,2,15
53033012100,2018.961538,0,18,26
53033012100,2018.961538,1,6,16
53033012100,2018.980769,0,32,40
53033012100,2018.980769,1,5,22
53033012100,2019,0,65,80
53033012100,2019,1,10,28
53033012100,2019.019231,0,62,77
53033012100,2019.019231,1,27,43
53033012100,2019.038462,0,37,41
53033012100,2019.038462,1,10,25
53033012100,2019.057692,0,21,34
53033012100,2019.057692,1,4,17
53033012100,2019.076923,0,5,16
53033012100,2019.076923,1,1,24
53033012100,2019.096154,0,2,13
53033012100,2019.096154,1,0,14
53033012100,2019.115385,0,0,11
53033012100,2019.115385,1,1,15
53033012100,2019.134615,0,0,12
53033012100,2019.134615,1,0,16
53033012100,2019.153846,0,0,11
53033012100,2019.153846,1,0,19
53033012100,2019.173077,0,0,13
53033012100,2019.173077,1,0,20
53033012100,2019.192308,0,0,12
53033012100,2019.192308,1,0,21
53033012100,2019.211538,0,0,12
53033012100,2019.211538,1,0,12
53033012100,2019.230769,0,0,10
53033012100,2019.230769,1,0,18
53033012100,2019.25,0,0,8
53033012100,2019.25,1,0,22
53033012100,2019.269231,0,0,10
53033012100,2019.269231,1,0,16
53033012100,2019.288462,0,0,6
53033012100,2019.288462,1,0,14
53033012100,2019.307692,0,0,12
53033012100,2019.307692,1,0,20
53033012100,2019.326923,0,0,12
53033012100,2019.326923,1,0,6
53033012100,2019.346154,0,0,11
53033012100,2019.346154,1,0,18
53033012100,2019.365385,0,0,7
53033012100,2019.365385,1,0,14
53033012100,2019.384615,0,0,13
53033012100,2019.384615,1,0,15
53033022003,2018.846154,0,0,14
53033022003,2018.846154,1,0,12
53033022003,2018.865385,0,0,14
53033022003,2018.865385,1,0,16
53033022003,2018.884615,0,0,13
53033022003,2018.884615,1,0,16
53033022003,2018.903846,0,10,23
53033022003,2018.903846,1,5,29
53033022003,2018.923077,0,45,59
53033022003,2018.923077,1,13,33
53033022003,2018.942308,0,1,15
53033022003,2018.942308,1,1,24
53033022003,2018.961538,0,0,7
53033022003,2018.961538,1,0,33
53033022003,2018.980769,0,0,9
53033022003,2018.980769,1,0,23
53033022003,2019,0,1,19
53033022003,2019,1,0,20
53033022003,2019.019231,0,2,26
53033022003,2019.019231,1,0,20
53033022003,2019.038462,0,3,9
53033022003,2019.038462,1,2,30
53033022003,2019.057692,0,11,20
53033022003,2019.057692,1,3,25
53033022003,2019.076923,0,32,42
53033022003,2019.076923,1,10,30
53033022003,2019.096154,0,50,62
53033022003,2019.096154,1,19,39
53033022003,2019.115385,0,58,75
53033022003,2019.115385,1,9,34
53033022003,2019.134615,0,31,45
53033022003,2019.134615,1,6,25
53033022003,2019.153846,0,12,22
53033022003,2019.153846,1,4,21
53033022003,2019.173077,0,10,22
53033022003,2019.173077,1,1,28
53033022003,2019.192308,0,2,12
53033022003,2019.192308,1,0,20
53033022003,2019.211538,0,0,18
53033022003,2019.211538,1,0,17
53033022003,2019.230769,0,0,7
53033022003,2019.230769,1,0,20
53033022003,2019.25,0,1,12
53033022003,2019.25,1,0,20
53033022003,2019.269231,0,0,7
53033022003,2019.269231,1,0,18
53033022003,2019.288462,0,0,8
53033022003,2019.288462,1,0,16
53033022003,2019.307692,0,0,9
53033022003,2019.307692,1,0,15
53033022003,2019.326923,0,0,13
53033022003,2019.326923,1,0,20
53033022003,2019.346154,0,0,18
53033022003,2019.346154,1,0,24
53033022003,2019.365385,0,0,8
53033022003,2019.365385,1,0,27
53033022003,2019.384615,0,0,11
53033022003,2019.384615,1,0,22
53033023201,2018.846154,0,0,7
53033023201,2018.846154,1,0,6
53033023201,2018.865385,0,0,7
53033023201,2018.865385,1,0,6
53033023201,2018.884615,0,0,7
53033023201,2018.884615,1,0,8
53033023201,2018.903846,0,6,7
53033023201,2018.903846,1,2,11
53033023201,2018.923077,0,22,26
53033023201,2018.923077,1,3,13
53033023201,2018.942308,0,0,4
53033023201,2018.942308,1,0,11
53033023201,2018.961538,0,0,10
53033023201,2018.961538,1,0,9
53033023201,2018.980769,0,0,3
53033023201,2018.980769,1,0,18
53033023201,2019,0,1,5
53033023201,2019,1,0,8
53033023201,2019.019231,0,4,12
53033023201,2019.019231,1,0,7
53033023201,2019.038462,0,1,8
53033023201,2019.038462,1,0,4
53033023201,2019.057692,0,5,13
53033023201,2019.057692,1,3,11
53033023201,2019.076923,0,16,19
53033023201,2019.076923,1,1,4
53033023201,2019.096154,0,22,26
53033023201,2019.096154,1,6,15
53033023201,2019.115385,0,28,36
53033023201,2019.115385,1,7,14
53033023201,2019.134615,0,11,21
53033023201,2019.134615,1,5,13
53033023201,2019.153846,0,3,13
53033023201,2019.153846,1,1,8
53033023201,2019.173077,0,1,6
53033023201,2019.173077,1,1,11
53033023201,2019.192308,0,1,6
53033023201,2019.192308,1,0,7
53033023201,2019.211538,0,0,7
53033023201,2019.211538,1,0,6
53033023201,2019.230769,0,2,6
53033023201,2019.230769,1,0,11
53033023201,2019.25,0,0,4
53033023201,2019.25,1,0,8
53033023201,2019.269231,0,0,2
53033023201,2019.269231,1,0,8
53033023201,2019.288462,0,0,8
53033023201,2019.288462,1,0,2
53033023201,2019.307692,0,0,6
53033023201,2019.307692,1,0,8
53033023201,2019.326923,0,0,5
53033023201,2019.326923,1,0,7
53033023201,2019.346154,0,0,3
53033023201,2019.346154,1,0,8
53033023201,2019.365385,0,0,4
53033023201,2019.365385,1,0,3
53033023201,2019.384615,0,0,2
53033023201,2019.384615,1,0,2
53033025200,2018.846154,0,0,18
53033025200,2018.846154,1,0,30
53033025200,2018.865385,0,0,20
53033025200,2018.865385,1,0,41
53033025200,2018.884615,0,0,21
53033025200,2018.884615,1,0,29
53033025200,2018.903846,0,0,22
53033025200,2018.903846,1,0,36
53033025200,2018.923077,0,0,29
53033025200,2018.923077,1,0,40
53033025200,2018.942308,0,0,14
53033025200,2018.942308,1,0,29
53033025200,2018.961538,0,0,18
53033025200,2018.961538,1,0,26
53033025200,2018.980769,0,1,17
53033025200,2018.980769,1,0,32
53033025200,2019,0,0,22
53033025200,2019,1,0,30
53033025200,2019.019231,0,4,22
53033025200,2019.019231,1,0,37
53033025200,2019.038462,0,8,34
53033025200,2019.038462,1,4,39
53033025200,2019.057692,0,25,34
53033025200,2019.057692,1,4,34
53033025200,2019.076923,0,58,77
53033025200,2019.076923,1,12,37
53033025200,2019.096154,0,80,98
53033025200,2019.096154,1,20,49
53033025200,2019.115385,0,75,99
53033025200,2019.115385,1,23,52
53033025200,2019.134615,0,33,54
53033025200,2019.134615,1,5,32
53033025200,2019.153846,0,17,33
53033025200,2019.153846,1,5,36
53033025200,2019.173077,0,19,39
53033025200,2019.173077,1,5,37
53033025200,2019.192308,0,3,18
53033025200,2019.192308,1,2,30
53033025200,2019.211538,0,1,28
53033025200,2019.211538,1,0,23
53033025200,2019.230769,0,1,33
53033025200,2019.230769,1,0,23
53033025200,2019.25,0,1,21
53033025200,2019.25,1,0,34
53033025200,2019.269231,0,0,18
53033025200,2019.269231,1,0,30
53033025200,2019.288462,0,0,30
53033025200,2019.288462,1,0,32
53033025200,2019.307692,0,0,23
53033025200,2019.307692,1,0,39
53033025200,2019.326923,0,0,25
53033025200,2019.326923,1,0,30
53033025200,2019.346154,0,0,26
53033025200,2019.346154,1,0,26
53033025200,2019.365385,0,0,21
53033025200,2019.365385,1,0,27
53033025200,2019.384615,0,0,15
53033025200,2019.384615,1,0,22
53033026500,2018.846154,0,0,14
53033026500,2018.846154,1,0,16
53033026500,2018.865385,0,0,11
53033026500,2018.865385,1,0,17
53033026500,2018.884615,0,0,10
53033026500,2018.884615,1,0,16
53033026500,2018.903846,0,0,11
53033026500,2018.903846,1,0,12
53033026500,2018.923077,0,0,7
53033026500,2018.923077,1,0,19
53033026500,2018.942308,0,0,10
53033026500,2018.942308,1,0,16
53033026500,2018.961538,0,0,6
53033026500,2018.961538,1,1,10
53033026500,2018.980769,0,0,14
53033026500,2018.980769,1,0,24
53033026500,2019,0,1,6
53033026500,2019,1,0,10
53033026500,2019.019231,0,0,10
53033026500,2019.019231,1,0,13
53033026500,2019.038462,0,5,15
53033026500,2019.038462,1,0,13
53033026500,2019.057692,0,10,17
53033026500,2019.057692,1,2,13
53033026500,2019.076923,0,23,31
53033026500,2019.076923,1,3,12
53033026500,2019.096154,0,36,45
53033026500,2019.096154,1,7,29
53033026500,2019.115385,0,29,43
53033026500,2019.115385,1,10,23
53033026500,2019.134615,0,15,25
53033026500,2019.134615,1,3,20
53033026500,2019.153846,0,12,19
53033026500,2019.153846,1,1,14
53033026500,2019.173077,0,4,11
53033026500,2019.173077,1,0,13
53033026500,2019.192308,0,2,10
53033026500,2019.192308,1,0,19
53033026500,2019.211538,0,0,9
53033026500,2019.211538,1,1,14
53033026500,2019.230769,0,0,8
53033026500,2019.230769,1,0,22
53033026500,2019.25,0,1,7
53033026500,2019.25,1,0,11
53033026500,2019.269231,0,0,20
53033026500,2019.269231,1,0,9
53033026500,2019.288462,0,0,11
53033026500,2019.288462,1,0,8
53033026500,2019.307692,0,0,9
53033026500,2019.307692,1,0,10
53033026500,2019.326923,0,0,12
53033026500,2019.326923,1,0,28
53033026500,2019.346154,0,0,7
53033026500,2019.346154,1,0,8
53033026500,2019.365385,0,0,7
53033026500,2019.365385,1,0,11
53033026500,2019.384615,0,0,10
53033026500,2019.384615,1,0,3
53033027100,2018.846154,0,0,3
53033027100,2018.846154,1,0,21
53033027100,2018.865385,0,0,6
53033027100,2018.865385,1,0,5
53033027100,2018.884615,0,0,8
53033027100,2018.884615,1,0,6
53033027100,2018.903846,0,0,5
53033027100,2018.903846,1,0,7
53033027100,2018.923077,0,0,12
53033027100,2018.923077,1,0,13
53033027100,2018.942308,0,0,9
53033027100,2018.942308,1,0,10
53033027100,2018.961538,0,0,9
53033027100,2018.961538,1,0,15
